timestamp,vehicle/a_ego,vehicle/acc_status,vehicle/brake,vehicle/brake_pressed,vehicle/cruise_accel,vehicle/cruise_available,vehicle/cruise_cancel,vehicle/cruise_decel,vehicle/cruise_engaged,vehicle/cruise_gap,vehicle/cruise_main,vehicle/cruise_resume,vehicle/cruise_set,vehicle/gas,vehicle/gas_pressed,vehicle/gear,vehicle/interval_ms,vehicle/lag_ms,vehicle/standstill,vehicle/steering_angle_deg,vehicle/steering_pressed,vehicle/steering_rate_deg,vehicle/steering_torque,vehicle/v_ego,vehicle/v_ego_raw,vehicle/wheel_fl,vehicle/wheel_fr,vehicle/wheel_rl,vehicle/wheel_rr,vehicle/yaw_rate,vehicle/zmq_interval_ms,vehicle/zmq_timestamp,sensors/imu/accel_x,sensors/imu/accel_y,sensors/imu/accel_z,sensors/imu/accuracy,sensors/imu/gyro_x,sensors/imu/gyro_y,sensors/imu/gyro_z,sensors/imu/interval_ms,sensors/imu/lag_ms,sensors/imu/mag_x,sensors/imu/mag_y,sensors/imu/mag_z,sensors/imu/temperature,sensors/imu/zmq_interval_ms,sensors/imu/zmq_timestamp,panda/alt_exp,panda/controls_allowed,panda/current_ma,panda/fault_status,panda/faults,panda/heartbeat_lost,panda/ignition_can,panda/ignition_line,panda/interval_ms,panda/lag_ms,panda/power_save,panda/safety_mode,panda/safety_param,panda/tx_blocked,panda/voltage_mv,panda/zmq_interval_ms,panda/zmq_timestamp,gps/data/alt,gps/data/bearing,gps/data/interval_ms,gps/data/lag_ms,gps/data/lat,gps/data/lon,gps/data/speed,gps/data/zmq_interval_ms,gps/data/zmq_timestamp,gps/location/alt,gps/location/bearing,gps/location/fix,gps/location/h_acc,gps/location/hdop,gps/location/interval_ms,gps/location/lag_ms,gps/location/lat,gps/location/lon,gps/location/sats,gps/location/speed,gps/location/v_acc,gps/location/vdop,gps/location/x,gps/location/y,gps/location/zmq_interval_ms,gps/location/zmq_timestamp,vision/lanes/frame_id,vision/lanes/interval_ms,vision/lanes/lag_ms,vision/lanes/left_far/prob,vision/lanes/left_far/y10,vision/lanes/left_far/y20,vision/lanes/left_far/y30,vision/lanes/left_near/prob,vision/lanes/left_near/y10,vision/lanes/left_near/y20,vision/lanes/left_near/y30,vision/lanes/mid_y20,vision/lanes/n_x,vision/lanes/right_far/prob,vision/lanes/right_far/y10,vision/lanes/right_far/y20,vision/lanes/right_far/y30,vision/lanes/right_near/prob,vision/lanes/right_near/y10,vision/lanes/right_near/y20,vision/lanes/right_near/y30,vision/lanes/zmq_interval_ms,vision/lanes/zmq_timestamp,camera/intrinsics/cx,camera/intrinsics/cy,camera/intrinsics/focal_px,camera/intrinsics/fx,camera/intrinsics/fy,camera/intrinsics/height,camera/intrinsics/lag_ms,camera/intrinsics/width,camera/intrinsics/zmq_timestamp,can/rx/interval_ms,can/rx/lag_ms,can/rx/n_frames,can/rx/zmq_interval_ms,can/rx/zmq_timestamp
0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.508179664611816,0.5721837282180786,-0.2922234535217285,0,-0.014507622458040714,-0.002748812548816204,0.009009997360408306,58,0,-50.1786003112793,-2.147199869155884,-17.5679988861084,0.0,58,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481,111,0,0.08557433634996414,-2.352313995361328,-2.613840341567993,-3.2666893005371094,0.02949431724846363,1.6331629753112793,1.58903169631958,1.4872794151306152,1.2131285071372986,33,0.7761600017547607,-1.09804368019104,-1.008898377418518,-0.6825472116470337,0.9100824594497681,0.6057451963424683,0.8372253179550171,1.1146113872528076,111,0.726,,,,,,,,,,,,,,
0.749,0.36457061767578125,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.13199999928474426,1,8,49,0,0,2.200000047683716,1,0.0,110.0,10.474479675292969,10.474479675292969,10.489583015441895,10.495833396911621,10.449999809265137,10.462499618530273,0.009424777701497078,49,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,0.749
0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,13328,100,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.089935302734375,0.3975076675415039,-0.1495514214038849,0,0.010537114925682545,-0.011911521665751934,0.007788302376866341,75,0,-50.141998291015625,-2.134999990463257,-18.87339973449707,0.0,75,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.14349365234375,8.399999618530273,,0,55.60551557,37.59027146,10.279999732971191,,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.14349365234375,8.399999618530273,3,0.0,0.0,,0,55.60551557,37.59027146,0,10.279999732971191,0.0,0.0,0.0,0.0,,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.799,-0.26042938232421875,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.13199999928474426,1,8,50,0,0,2.200000047683716,1,0.0,116.0,10.469791412353516,10.469791412353516,10.475000381469727,10.514583587646484,10.449999809265137,10.439583778381348,0.004712388850748539,50,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,69,50,0.799
0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.987043380737305,0.41186460852622986,-0.2667997181415558,0,-0.0010689827613532543,-0.010078979656100273,0.04016320779919624,58,0,-50.202999114990234,-2.086199998855591,-19.458999633789062,0.0,58,0.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.849,0.28125762939453125,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.12800000607967377,1,8,50,0,0,2.5,1,0.0,120.0,10.465624809265137,10.465624809265137,10.466666221618652,10.489583015441895,10.402083396911621,10.504166603088379,0.00663225119933486,50,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,0.849
0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,12991,100,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482,124,0,0.09846384078264236,-2.4717702865600586,-2.729867935180664,-3.393084764480591,0.032144758850336075,1.7072932720184326,1.6947321891784668,1.6263017654418945,1.25022691488266,33,0.7413390874862671,-1.3580604791641235,-1.1959528923034668,-0.7903680801391602,0.9051847457885742,0.5884823799133301,0.805721640586853,1.0893254280090332,124,0.85,,,,,,,,,,,,,,
0.899,0.18751144409179688,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.12399999797344208,1,8,50,0,0,2.700000047683716,1,0.0,122.0,10.473958015441895,10.473958015441895,10.466666221618652,10.462499618530273,10.46875,10.497916221618652,0.008028514683246613,50,0.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,70,50,0.899
0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.547661781311035,-0.11485548317432404,-0.4657030999660492,0,0.0032069480512291193,-0.008246437646448612,0.029167955741286278,62,0,-50.10540008544922,-1.8177999258041382,-19.2637996673584,0.0,62,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,0.949
0.95,-0.01041412353515625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.12399999797344208,1,8,51,0,0,3.0,1,5.0,129.0,10.442708969116211,10.442708969116211,10.46875,10.512499809265137,10.391666412353516,10.397916793823242,0.010821041651070118,51,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,13018,100,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,114,0,0.06642616540193558,-2.373006820678711,-2.6262402534484863,-3.288346290588379,0.02105509489774704,1.7206429243087769,1.6791964769363403,1.5701485872268677,1.197889268398285,33,0.7092900276184082,-1.3123518228530884,-1.178584337234497,-0.8059437274932861,0.8811971545219421,0.5030684471130371,0.7165820598602295,0.9919517636299133,114,0.964,,,,,,,,,,,,,,
0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.331609725952148,0.0849452018737793,-0.3819543123245239,0,0.010537114925682545,0.00030542362947016954,0.005955760832875967,71,0,-50.27619934082031,-1.7689999341964722,-18.53179931640625,0.0,71,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.3750038146972656,2,-0.0012000000569969416,0,0,1,0,0,0,0,0,0,0,0.11999999731779099,1,8,50,0,0,3.5,1,0.0,121.0,10.491146087646484,10.491146087646484,10.475000381469727,10.543749809265137,10.433333396911621,10.512499809265137,0.011693705804646015,50,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,69,51,1.0
1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.559625625610352,0.4573282301425934,-0.18544375896453857,0,0.00992626789957285,0.010689826682209969,-0.007482878863811493,58,0,-50.16640090942383,-1.9275999069213867,-18.361000061035156,0.0,58,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.049,-0.6041526794433594,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.09600000083446503,1,8,49,0,0,3.799999952316284,1,0.0,130.0,10.469270706176758,10.469270706176758,10.456250190734863,10.491666793823242,10.462499618530273,10.466666221618652,0.012391837313771248,49,1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,71,49,1.049
1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,101,0,0,15,0,0,13089,101,1.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484,131,0,0.04786509647965431,-2.414177417755127,-2.6610207557678223,-3.31709361076355,0.015375025570392609,1.7143633365631104,1.7241250276565552,1.6865568161010742,1.206610918045044,33,0.688956618309021,-1.2940845489501953,-1.1585495471954346,-0.7854937314987183,0.860507607460022,0.4755669832229614,0.6890968084335327,0.9721115231513977,131,1.095,,,,,,,,,,,,,,
1.099,0.2500152587890625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.06400000303983688,1,8,50,0,0,4.099999904632568,1,0.0,127.0,10.469791412353516,10.469791412353516,10.483333587646484,10.512499809265137,10.414583206176758,10.46875,0.014835298992693424,50,1.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,69,50,1.099
1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.429216384887695,0.8763712644577026,-0.5685944557189941,0,0.047798797488212585,0.006413896102458239,0.03527642786502838,71,0,-50.154197692871094,-2.281399965286255,-18.59280014038086,0.0,71,1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.151,13.020992279052734,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.0,0,8,52,0,0,4.099999904632568,1,0.0,128.0,10.475521087646484,10.475521087646484,10.489583015441895,10.512499809265137,10.433333396911621,10.466666221618652,0.014137166552245617,52,1.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,71,52,1.151
1.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,101,0,0,15,0,0,13036,101,1.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.703194618225098,0.19381862878799438,-0.8871390223503113,0,-0.01817270554602146,0.011300674639642239,0.026724567636847496,61,0,-50.410400390625,-2.452199935913086,-19.312599182128906,0.0,61,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,70,48,1.199
1.2,0.043392181396484375,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.0,0,8,49,0,0,4.300000190734863,1,0.0,126.0,10.471354484558105,10.471354484558105,10.475000381469727,10.491666793823242,10.443750381469727,10.475000381469727,0.01448623277246952,49,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485,105,0,0.05174411088228226,-2.4816813468933105,-2.7263355255126953,-3.394282817840576,0.016580577939748764,1.6997092962265015,1.6874656677246094,1.6256157159805298,1.1806557774543762,33,0.6604093909263611,-1.2983678579330444,-1.1604048013687134,-0.7805644273757935,0.8468674421310425,0.47279560565948486,0.6738458871841431,0.9526765942573547,105,1.2,,,,,,,,,,,,,,
1.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.882955551147461,0.5458626747131348,-0.3556332588195801,0,0.0587940476834774,0.006413896102458239,0.012064233422279358,59,0,-50.471397399902344,-2.427799940109253,-19.15399932861328,0.0,59,1.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.249,0.15625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.0,0,8,49,0,0,4.5,1,0.0,126.0,10.489583015441895,10.489583015441895,10.483333587646484,10.491666793823242,10.462499618530273,10.520833015441895,0.021293016150593758,49,1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,72,50,1.249
1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,98,0,0,15,0,0,13195,98,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.299,-0.2916526794433594,2,-0.0012000000569969416,0,0,1,0,0,0,0,0,0,0,0.0,0,8,50,0,0,4.599999904632568,1,0.0,116.0,10.481249809265137,10.481249809265137,10.454166412353516,10.491666793823242,10.489583015441895,10.489583015441895,0.021118484437465668,50,1.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,66,50,1.299
1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.823135375976562,0.508773922920227,-0.2667997181415558,0,0.00015271181473508477,-0.008246437646448612,0.033443886786699295,75,0,-50.3859977722168,-2.452199935913086,-19.093000411987305,0.0,75,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486,118,0,0.045020245015621185,-2.4127323627471924,-2.6383438110351562,-3.2790582180023193,0.014789033681154251,1.6526939868927002,1.618323802947998,1.5350207090377808,1.142955720424652,33,0.7398008108139038,-1.3463947772979736,-1.2197771072387695,-0.848747730255127,0.8817505240440369,0.46149325370788574,0.6675876379013062,0.9463244080543518,118,1.318,,,,,,,,,,,,,,
1.349,0.11457443237304688,2,-0.0012000000569969416,0,0,1,0,0,0,0,0,0,0,0.0,0,8,50,0,0,4.599999904632568,1,0.0,109.0,10.485937118530273,10.485937118530273,10.483333587646484,10.547916412353516,10.408333778381348,10.504166603088379,0.021118484437465668,50,1.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,74,50,1.349
1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,100,0,0,15,0,0,12965,100,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.885348320007324,0.19381862878799438,0.3233301639556885,0,0.006261184345930815,-0.002748812548816204,-0.0068720318377017975,57,0,-50.36159896850586,-2.622999906539917,-18.93440055847168,0.0,57,1.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.399,-0.197906494140625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.0,0,8,50,0,0,4.699999809265137,1,0.0,103.0,10.467708587646484,10.467708587646484,10.462499618530273,10.462499618530273,10.449999809265137,10.495833396911621,0.019722221419215202,50,1.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,69,50,1.399
1.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.529316902160645,0.5147559642791748,-0.08135596662759781,0,0.024586603045463562,-0.022906772792339325,0.01572931744158268,69,0,-50.251800537109375,-2.378999948501587,-18.56839942932129,0.0,69,1.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487,121,0,0.04390713945031166,-2.4225354194641113,-2.6632847785949707,-3.3345632553100586,0.014176697470247746,1.6104278564453125,1.527397871017456,1.3919737339019775,1.1342060565948486,33,0.7369652390480042,-1.3283494710922241,-1.2140835523605347,-0.850287675857544,0.8816409707069397,0.5349664688110352,0.7410142421722412,1.0171377658843994,121,1.439,,,,,,,,,,,,,,
1.449,0.01041412353515625,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.0,0,8,50,0,0,4.900000095367432,1,0.0,105.0,10.430728912353516,10.430728912353516,10.427083015441895,10.449999809265137,10.420833587646484,10.425000190734863,0.021467549726366997,50,1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,99,0,0,15,0,0,13213,99,1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,1.449
1.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.314361572265625,0.11126625537872314,-0.4668995141983032,0,0.012980503961443901,-0.014965757727622986,0.03527642786502838,65,0,-50.251800537109375,-2.464400053024292,-19.105199813842773,0.0,65,1.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.499,0.8541679382324219,2,-4.440891999238953e-18,0,0,1,0,0,0,0,0,0,0,0.0,0,8,50,0,0,5.0,1,0.0,106.0,10.458333969116211,10.458333969116211,10.46875,10.46875,10.433333396911621,10.462499618530273,0.02338741160929203,50,1.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,71,50,1.499
1.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.327521324157715,-0.02632104977965355,-0.06580262631177902,0,0.01175880990922451,0.00030542362947016954,-0.02214321307837963,56,0,-50.251800537109375,-2.378999948501587,-19.629798889160156,0.0,56,1.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
